=== METADATOS DE LA SESION ===
Fecha de Inicio:;2026-05-28
Hora de Inicio:;16:11:53
Fecha de Fin:;2026-05-28
Hora de Fin:;16:27:27
Duracion Total:;00:15:04
Ubicacion Seleccionada:;Sistema (España)
Pico Máximo Potencia CPU (W):;50,39
Pico Máximo Potencia GPU (W):;34,57
Pico Máximo Temperatura CPU (ºC):;55,0
Pico Máximo Temperatura GPU (ºC):;58,0
Pico Máximo Potencia Sistema (W):;68,20
Potencia Media CPU (W):;24,11
Potencia Media GPU (W):;17,72
Potencia Media Sistema (W):;41,82
Voltaje Medio CPU (V):;0,87
Voltaje Medio GPU (V):;0,66
Temperatura Media CPU (ºC):;40,2
Temperatura Media GPU (ºC):;57,0
Intensidad Carbono Media Grid (gCO2/kWh):;85,0
Energia Total CPU (Wh):;6,059843
Energia Total GPU (Wh):;4,454444
Energia Total Sistema (Wh):;10,514287
Emisiones Totales CPU (gCO2):;0,515087
Emisiones Totales GPU (gCO2):;0,378628
Emisiones Totales Sistema (gCO2):;0,893714

=== EVOLUCION TEMPORAL DETALLADA ===
Periodo;Fecha;Hora;PotenciaCPU(W);PotenciaGPU(W);PotenciaTotal(W);ConsumoPeriodoCPU(Wh);ConsumoPeriodoGPU(Wh);ConsumoPeriodoTotal(Wh);ConsumoAcumuladoCPU(Wh);ConsumoAcumuladoGPU(Wh);ConsumoAcumuladoTotal(Wh);TempCPU(C);TempGPU(C);VoltajeCPU(V);VoltajeGPU(V);Grid(gCO2/kWh);EmisionesPeriodoCPU(gCO2);EmisionesPeriodoGPU(gCO2);EmisionesPeriodoTotal(gCO2);EmisionesAcumuladasCPU(gCO2);EmisionesAcumuladasGPU(gCO2);EmisionesAcumuladasTotal(gCO2)
1;2026-05-28;16:11:54;37,38;24,24;61,62;0,051911;0,033669;0,085580;0,051911;0,033669;0,085580;50,0;56,0;1,33;0,92;85,0;0,004412;0,002862;0,007274;0,004412;0,002862;0,007274
2;2026-05-28;16:11:59;50,39;17,82;68,20;0,069985;0,024744;0,094729;0,121895;0,058414;0,180309;46,0;55,0;0,68;0,66;85,0;0,005949;0,002103;0,008052;0,010361;0,004965;0,015326
3;2026-05-28;16:12:04;38,46;17,52;55,97;0,053412;0,024331;0,077742;0,175307;0,082744;0,258051;39,0;55,0;0,97;0,66;85,0;0,004540;0,002068;0,006608;0,014901;0,007033;0,021934
4;2026-05-28;16:12:09;30,15;17,35;47,51;0,041882;0,024101;0,065983;0,217189;0,106846;0,324034;40,0;55,0;0,66;0,66;85,0;0,003560;0,002049;0,005609;0,018461;0,009082;0,027543
5;2026-05-28;16:12:14;25,30;17,56;42,86;0,035143;0,024385;0,059527;0,252331;0,131231;0,383562;45,0;55,0;0,72;0,66;85,0;0,002987;0,002073;0,005060;0,021448;0,011155;0,032603
6;2026-05-28;16:12:19;26,56;17,20;43,76;0,036883;0,023893;0,060777;0,289215;0,155124;0,444338;40,0;55,0;0,85;0,66;85,0;0,003135;0,002031;0,005166;0,024583;0,013186;0,037769
7;2026-05-28;16:12:24;22,13;17,54;39,67;0,030731;0,024361;0,055092;0,319945;0,179485;0,499430;39,0;55,0;0,71;0,66;85,0;0,002612;0,002071;0,004683;0,027195;0,015256;0,042452
8;2026-05-28;16:12:30;25,13;17,25;42,39;0,034909;0,023960;0,058869;0,354854;0,203444;0,558299;41,0;55,0;0,94;0,66;85,0;0,002967;0,002037;0,005004;0,030163;0,017293;0,047455
9;2026-05-28;16:12:35;26,16;16,78;42,94;0,036339;0,023303;0,059642;0,391194;0,226747;0,617941;40,0;55,0;0,92;0,66;85,0;0,003089;0,001981;0,005070;0,033251;0,019274;0,052525
10;2026-05-28;16:12:40;24,68;17,52;42,20;0,034283;0,024332;0,058615;0,425477;0,251079;0,676556;42,0;55,0;0,93;0,66;85,0;0,002914;0,002068;0,004982;0,036166;0,021342;0,057507
11;2026-05-28;16:12:45;24,04;16,39;40,43;0,033388;0,022760;0,056148;0,458865;0,273839;0,732704;40,0;55,0;0,98;0,66;85,0;0,002838;0,001935;0,004773;0,039004;0,023276;0,062280
12;2026-05-28;16:12:50;23,70;16,35;40,05;0,032917;0,022713;0,055629;0,491782;0,296551;0,788333;40,0;55,0;0,72;0,66;85,0;0,002798;0,001931;0,004728;0,041801;0,025207;0,067008
13;2026-05-28;16:12:55;21,63;16,65;38,28;0,030040;0,023125;0,053165;0,521822;0,319676;0,841498;38,0;55,0;1,30;0,66;85,0;0,002553;0,001966;0,004519;0,044355;0,027172;0,071527
14;2026-05-28;16:13:00;24,49;17,12;41,61;0,034008;0,023778;0,057785;0,555829;0,343454;0,899283;41,0;55,0;0,68;0,66;85,0;0,002891;0,002021;0,004912;0,047245;0,029194;0,076439
15;2026-05-28;16:13:06;23,20;16,84;40,04;0,032228;0,023389;0,055617;0,588057;0,366843;0,954900;42,0;55,0;0,66;0,66;85,0;0,002739;0,001988;0,004727;0,049985;0,031182;0,081167
16;2026-05-28;16:13:11;22,73;16,92;39,65;0,031570;0,023494;0,055065;0,619627;0,390337;1,009965;39,0;55,0;0,65;0,66;85,0;0,002683;0,001997;0,004680;0,052668;0,033179;0,085847
17;2026-05-28;16:13:16;23,36;16,91;40,27;0,032442;0,023483;0,055925;0,652069;0,413821;1,065890;38,0;55,0;0,71;0,66;85,0;0,002758;0,001996;0,004754;0,055426;0,035175;0,090601
18;2026-05-28;16:13:21;26,86;16,96;43,81;0,037302;0,023551;0,060853;0,689371;0,437372;1,126743;40,0;55,0;0,66;0,66;85,0;0,003171;0,002002;0,005173;0,058597;0,037177;0,095773
19;2026-05-28;16:13:26;43,24;17,03;60,28;0,060060;0,023657;0,083717;0,749431;0,461029;1,210460;43,0;55,0;1,31;0,66;85,0;0,005105;0,002011;0,007116;0,063702;0,039187;0,102889
20;2026-05-28;16:13:31;22,76;17,26;40,02;0,031607;0,023972;0,055579;0,781038;0,485001;1,266039;39,0;55,0;0,65;0,66;85,0;0,002687;0,002038;0,004724;0,066388;0,041225;0,107613
21;2026-05-28;16:13:36;21,82;16,81;38,63;0,030309;0,023342;0,053651;0,811347;0,508343;1,319690;38,0;55,0;0,66;0,66;85,0;0,002576;0,001984;0,004560;0,068964;0,043209;0,112174
22;2026-05-28;16:13:42;22,09;17,15;39,24;0,030682;0,023825;0,054507;0,842029;0,532168;1,374197;40,0;56,0;0,66;0,66;85,0;0,002608;0,002025;0,004633;0,071572;0,045234;0,116807
23;2026-05-28;16:13:47;27,16;17,66;44,82;0,037723;0,024522;0,062245;0,879752;0,556690;1,436442;39,0;56,0;0,66;0,66;85,0;0,003206;0,002084;0,005291;0,074779;0,047319;0,122098
24;2026-05-28;16:13:52;30,19;34,57;64,76;0,041930;0,048018;0,089948;0,921682;0,604708;1,526390;44,0;57,0;0,65;0,66;85,0;0,003564;0,004082;0,007646;0,078343;0,051400;0,129743
25;2026-05-28;16:13:57;27,03;17,73;44,76;0,037541;0,024626;0,062167;0,959223;0,629335;1,588557;39,0;56,0;0,95;0,66;85,0;0,003191;0,002093;0,005284;0,081534;0,053493;0,135027
26;2026-05-28;16:14:02;26,10;17,25;43,35;0,036250;0,023954;0,060205;0,995473;0,653289;1,648762;41,0;56,0;0,74;0,66;85,0;0,003081;0,002036;0,005117;0,084615;0,055530;0,140145
27;2026-05-28;16:14:07;24,83;17,78;42,61;0,034484;0,024696;0,059180;1,029957;0,677985;1,707942;40,0;56,0;1,00;0,66;85,0;0,002931;0,002099;0,005030;0,087546;0,057629;0,145175
28;2026-05-28;16:14:13;21,63;17,15;38,78;0,030041;0,023819;0,053860;1,059998;0,701804;1,761802;39,0;56,0;0,66;0,66;85,0;0,002553;0,002025;0,004578;0,090100;0,059653;0,149753
