=== METADATOS DE LA SESION ===
Fecha de Inicio:;2026-06-01
Hora de Inicio:;17:19:44
Fecha de Fin:;2026-06-01
Hora de Fin:;17:36:00
Duracion Total:;00:15:36
Ubicacion Seleccionada:;Sistema (España)
Pico Máximo Potencia CPU (W):;12,93
Pico Máximo Potencia GPU (W):;0,00
Pico Máximo Temperatura CPU (ºC):;90,0
Pico Máximo Temperatura GPU (ºC):;0,0
Pico Máximo Potencia Sistema (W):;12,93
Potencia Media CPU (W):;9,92
Potencia Media GPU (W):;0,00
Potencia Media Sistema (W):;9,92
Voltaje Medio CPU (V):;0,76
Voltaje Medio GPU (V):;0,00
Temperatura Media CPU (ºC):;81,5
Temperatura Media GPU (ºC):;0,0
Intensidad Carbono Media Grid (gCO2/kWh):;83,4
Energia Total CPU (Wh):;2,591285
Energia Total GPU (Wh):;0,000000
Energia Total Sistema (Wh):;2,591285
Emisiones Totales CPU (gCO2):;0,222850
Emisiones Totales GPU (gCO2):;0,000000
Emisiones Totales Sistema (gCO2):;0,222850

=== EVOLUCION TEMPORAL DETALLADA ===
Periodo;Fecha;Hora;PotenciaCPU(W);PotenciaGPU(W);PotenciaTotal(W);ConsumoPeriodoCPU(Wh);ConsumoPeriodoGPU(Wh);ConsumoPeriodoTotal(Wh);ConsumoAcumuladoCPU(Wh);ConsumoAcumuladoGPU(Wh);ConsumoAcumuladoTotal(Wh);TempCPU(C);TempGPU(C);VoltajeCPU(V);VoltajeGPU(V);Grid(gCO2/kWh);EmisionesPeriodoCPU(gCO2);EmisionesPeriodoGPU(gCO2);EmisionesPeriodoTotal(gCO2);EmisionesAcumuladasCPU(gCO2);EmisionesAcumuladasGPU(gCO2);EmisionesAcumuladasTotal(gCO2)
1;2026-06-01;17:19:45;11,18;0,00;11,18;0,015533;0,000000;0,015533;0,015533;0,000000;0,015533;88,0;0,0;0,78;0,00;82,0;0,001274;0,000000;0,001274;0,001274;0,000000;0,001274
2;2026-06-01;17:19:50;12,41;0,00;12,41;0,017230;0,000000;0,017230;0,032763;0,000000;0,032763;88,0;0,0;0,78;0,00;82,0;0,001413;0,000000;0,001413;0,002687;0,000000;0,002687
3;2026-06-01;17:19:55;12,55;0,00;12,55;0,017435;0,000000;0,017435;0,050197;0,000000;0,050197;89,0;0,0;0,78;0,00;82,0;0,001430;0,000000;0,001430;0,004116;0,000000;0,004116
4;2026-06-01;17:20:00;12,93;0,00;12,93;0,017955;0,000000;0,017955;0,068152;0,000000;0,068152;90,0;0,0;0,78;0,00;82,0;0,001472;0,000000;0,001472;0,005588;0,000000;0,005588
5;2026-06-01;17:20:05;12,55;0,00;12,55;0,017426;0,000000;0,017426;0,085578;0,000000;0,085578;89,0;0,0;0,78;0,00;82,0;0,001429;0,000000;0,001429;0,007017;0,000000;0,007017
6;2026-06-01;17:20:11;12,56;0,00;12,56;0,017440;0,000000;0,017440;0,103018;0,000000;0,103018;90,0;0,0;0,78;0,00;82,0;0,001430;0,000000;0,001430;0,008447;0,000000;0,008447
7;2026-06-01;17:20:16;12,45;0,00;12,45;0,017289;0,000000;0,017289;0,120307;0,000000;0,120307;89,0;0,0;0,78;0,00;82,0;0,001418;0,000000;0,001418;0,009865;0,000000;0,009865
8;2026-06-01;17:20:21;11,99;0,00;11,99;0,016651;0,000000;0,016651;0,136957;0,000000;0,136957;88,0;0,0;0,78;0,00;82,0;0,001365;0,000000;0,001365;0,011230;0,000000;0,011230
9;2026-06-01;17:20:26;12,08;0,00;12,08;0,016775;0,000000;0,016775;0,153732;0,000000;0,153732;89,0;0,0;0,78;0,00;82,0;0,001376;0,000000;0,001376;0,012606;0,000000;0,012606
10;2026-06-01;17:20:32;12,10;0,00;12,10;0,016812;0,000000;0,016812;0,170544;0,000000;0,170544;90,0;0,0;0,78;0,00;82,0;0,001379;0,000000;0,001379;0,013985;0,000000;0,013985
11;2026-06-01;17:20:37;12,06;0,00;12,06;0,016756;0,000000;0,016756;0,187300;0,000000;0,187300;89,0;0,0;0,78;0,00;82,0;0,001374;0,000000;0,001374;0,015359;0,000000;0,015359
12;2026-06-01;17:20:42;12,17;0,00;12,17;0,016905;0,000000;0,016905;0,204206;0,000000;0,204206;90,0;0,0;0,78;0,00;82,0;0,001386;0,000000;0,001386;0,016745;0,000000;0,016745
13;2026-06-01;17:20:47;11,75;0,00;11,75;0,016314;0,000000;0,016314;0,220520;0,000000;0,220520;88,0;0,0;0,78;0,00;82,0;0,001338;0,000000;0,001338;0,018083;0,000000;0,018083
14;2026-06-01;17:20:52;12,29;0,00;12,29;0,017074;0,000000;0,017074;0,237594;0,000000;0,237594;88,0;0,0;0,78;0,00;82,0;0,001400;0,000000;0,001400;0,019483;0,000000;0,019483
15;2026-06-01;17:20:57;12,16;0,00;12,16;0,016894;0,000000;0,016894;0,254488;0,000000;0,254488;89,0;0,0;0,78;0,00;82,0;0,001385;0,000000;0,001385;0,020868;0,000000;0,020868
16;2026-06-01;17:21:02;12,08;0,00;12,08;0,016777;0,000000;0,016777;0,271265;0,000000;0,271265;88,0;0,0;0,78;0,00;82,0;0,001376;0,000000;0,001376;0,022244;0,000000;0,022244
17;2026-06-01;17:21:07;12,33;0,00;12,33;0,017132;0,000000;0,017132;0,288396;0,000000;0,288396;89,0;0,0;0,78;0,00;82,0;0,001405;0,000000;0,001405;0,023648;0,000000;0,023648
18;2026-06-01;17:21:13;12,44;0,00;12,44;0,017279;0,000000;0,017279;0,305675;0,000000;0,305675;90,0;0,0;0,78;0,00;82,0;0,001417;0,000000;0,001417;0,025065;0,000000;0,025065
19;2026-06-01;17:21:18;12,42;0,00;12,42;0,017256;0,000000;0,017256;0,322931;0,000000;0,322931;90,0;0,0;0,78;0,00;82,0;0,001415;0,000000;0,001415;0,026480;0,000000;0,026480
20;2026-06-01;17:21:23;12,25;0,00;12,25;0,017020;0,000000;0,017020;0,339951;0,000000;0,339951;90,0;0,0;0,78;0,00;82,0;0,001396;0,000000;0,001396;0,027876;0,000000;0,027876
21;2026-06-01;17:21:28;12,00;0,00;12,00;0,016669;0,000000;0,016669;0,356620;0,000000;0,356620;89,0;0,0;0,78;0,00;82,0;0,001367;0,000000;0,001367;0,029243;0,000000;0,029243
22;2026-06-01;17:21:33;12,09;0,00;12,09;0,016785;0,000000;0,016785;0,373406;0,000000;0,373406;89,0;0,0;0,78;0,00;82,0;0,001376;0,000000;0,001376;0,030619;0,000000;0,030619
23;2026-06-01;17:21:39;11,03;0,00;11,03;0,015320;0,000000;0,015320;0,388726;0,000000;0,388726;88,0;0,0;0,78;0,00;82,0;0,001256;0,000000;0,001256;0,031876;0,000000;0,031876
24;2026-06-01;17:21:44;11,17;0,00;11,17;0,015510;0,000000;0,015510;0,404236;0,000000;0,404236;88,0;0,0;0,78;0,00;82,0;0,001272;0,000000;0,001272;0,033147;0,000000;0,033147
25;2026-06-01;17:21:49;8,48;0,00;8,48;0,011783;0,000000;0,011783;0,416019;0,000000;0,416019;85,0;0,0;0,74;0,00;82,0;0,000966;0,000000;0,000966;0,034114;0,000000;0,034114
26;2026-06-01;17:21:54;7,07;0,00;7,07;0,009825;0,000000;0,009825;0,425843;0,000000;0,425843;83,0;0,0;0,79;0,00;82,0;0,000806;0,000000;0,000806;0,034919;0,000000;0,034919
27;2026-06-01;17:22:00;7,09;0,00;7,09;0,009842;0,000000;0,009842;0,435686;0,000000;0,435686;85,0;0,0;0,79;0,00;82,0;0,000807;0,000000;0,000807;0,035726;0,000000;0,035726
28;2026-06-01;17:22:05;6,99;0,00;6,99;0,009710;0,000000;0,009710;0,445396;0,000000;0,445396;80,0;0,0;0,79;0,00;82,0;0,000796;0,000000;0,000796;0,036522;0,000000;0,036522
29;2026-06-01;17:22:10;7,90;0,00;7,90;0,010972;0,000000;0,010972;0,456368;0,000000;0,456368;79,0;0,0;0,79;0,00;82,0;0,000900;0,000000;0,000900;0,037422;0,000000;0,037422
30;2026-06-01;17:22:15;6,96;0,00;6,96;0,009671;0,000000;0,009671;0,466038;0,000000;0,466038;79,0;0,0;0,69;0,00;82,0;0,000793;0,000000;0,000793;0,038215;0,000000;0,038215
31;2026-06-01;17:22:20;7,27;0,00;7,27;0,010099;0,000000;0,010099;0,476138;0,000000;0,476138;80,0;0,0;0,69;0,00;82,0;0,000828;0,000000;0,000828;0,039043;0,000000;0,039043
32;2026-06-01;17:22:25;7,72;0,00;7,72;0,010718;0,000000;0,010718;0,486855;0,000000;0,486855;78,0;0,0;0,84;0,00;82,0;0,000879;0,000000;0,000879;0,039922;0,000000;0,039922
33;2026-06-01;17:22:31;7,15;0,00;7,15;0,009929;0,000000;0,009929;0,496784;0,000000;0,496784;78,0;0,0;0,79;0,00;82,0;0,000814;0,000000;0,000814;0,040736;0,000000;0,040736
34;2026-06-01;17:22:36;9,14;0,00;9,14;0,012693;0,000000;0,012693;0,509477;0,000000;0,509477;80,0;0,0;0,68;0,00;82,0;0,001041;0,000000;0,001041;0,041777;0,000000;0,041777
35;2026-06-01;17:22:41;10,30;0,00;10,30;0,014311;0,000000;0,014311;0,523789;0,000000;0,523789;80,0;0,0;0,69;0,00;82,0;0,001174;0,000000;0,001174;0,042951;0,000000;0,042951
36;2026-06-01;17:22:46;10,46;0,00;10,46;0,014531;0,000000;0,014531;0,538319;0,000000;0,538319;82,0;0,0;0,79;0,00;82,0;0,001192;0,000000;0,001192;0,044142;0,000000;0,044142
37;2026-06-01;17:22:52;10,20;0,00;10,20;0,014165;0,000000;0,014165;0,552485;0,000000;0,552485;82,0;0,0;0,79;0,00;82,0;0,001162;0,000000;0,001162;0,045304;0,000000;0,045304
38;2026-06-01;17:22:57;10,19;0,00;10,19;0,014147;0,000000;0,014147;0,566632;0,000000;0,566632;81,0;0,0;0,79;0,00;82,0;0,001160;0,000000;0,001160;0,046464;0,000000;0,046464
39;2026-06-01;17:23:02;10,52;0,00;10,52;0,014606;0,000000;0,014606;0,581238;0,000000;0,581238;82,0;0,0;0,79;0,00;82,0;0,001198;0,000000;0,001198;0,047662;0,000000;0,047662
40;2026-06-01;17:23:07;10,52;0,00;10,52;0,014609;0,000000;0,014609;0,595847;0,000000;0,595847;82,0;0,0;0,79;0,00;82,0;0,001198;0,000000;0,001198;0,048859;0,000000;0,048859
41;2026-06-01;17:23:13;9,38;0,00;9,38;0,013028;0,000000;0,013028;0,608875;0,000000;0,608875;80,0;0,0;0,81;0,00;82,0;0,001068;0,000000;0,001068;0,049928;0,000000;0,049928
42;2026-06-01;17:23:18;8,98;0,00;8,98;0,012473;0,000000;0,012473;0,621348;0,000000;0,621348;81,0;0,0;0,68;0,00;82,0;0,001023;0,000000;0,001023;0,050951;0,000000;0,050951
43;2026-06-01;17:23:23;9,69;0,00;9,69;0,013458;0,000000;0,013458;0,634806;0,000000;0,634806;80,0;0,0;0,79;0,00;82,0;0,001104;0,000000;0,001104;0,052054;0,000000;0,052054
44;2026-06-01;17:23:29;9,24;0,00;9,24;0,012836;0,000000;0,012836;0,647642;0,000000;0,647642;79,0;0,0;0,69;0,00;82,0;0,001053;0,000000;0,001053;0,053107;0,000000;0,053107
45;2026-06-01;17:23:34;8,09;0,00;8,09;0,011242;0,000000;0,011242;0,658884;0,000000;0,658884;79,0;0,0;0,79;0,00;82,0;0,000922;0,000000;0,000922;0,054028;0,000000;0,054028
46;2026-06-01;17:23:39;8,41;0,00;8,41;0,011675;0,000000;0,011675;0,670559;0,000000;0,670559;79,0;0,0;0,84;0,00;82,0;0,000957;0,000000;0,000957;0,054986;0,000000;0,054986
47;2026-06-01;17:23:44;9,25;0,00;9,25;0,012846;0,000000;0,012846;0,683405;0,000000;0,683405;80,0;0,0;0,79;0,00;82,0;0,001053;0,000000;0,001053;0,056039;0,000000;0,056039
