=== METADATOS DE LA SESION ===
Fecha de Inicio:;2026-05-28
Hora de Inicio:;16:13:35
Fecha de Fin:;2026-05-28
Hora de Fin:;16:29:16
Duracion Total:;00:15:02
Ubicacion Seleccionada:;Sistema (España)
Pico Máximo Potencia CPU (W):;8,54
Pico Máximo Potencia GPU (W):;8,80
Pico Máximo Temperatura CPU (ºC):;50,0
Pico Máximo Temperatura GPU (ºC):;45,0
Pico Máximo Potencia Sistema (W):;16,89
Potencia Media CPU (W):;5,51
Potencia Media GPU (W):;3,65
Potencia Media Sistema (W):;9,15
Voltaje Medio CPU (V):;0,66
Voltaje Medio GPU (V):;0,63
Temperatura Media CPU (ºC):;44,7
Temperatura Media GPU (ºC):;43,1
Intensidad Carbono Media Grid (gCO2/kWh):;85,0
Energia Total CPU (Wh):;1,384050
Energia Total GPU (Wh):;0,916710
Energia Total Sistema (Wh):;2,300760
Emisiones Totales CPU (gCO2):;0,117644
Emisiones Totales GPU (gCO2):;0,077920
Emisiones Totales Sistema (gCO2):;0,195565

=== EVOLUCION TEMPORAL DETALLADA ===
Periodo;Fecha;Hora;PotenciaCPU(W);PotenciaGPU(W);PotenciaTotal(W);ConsumoPeriodoCPU(Wh);ConsumoPeriodoGPU(Wh);ConsumoPeriodoTotal(Wh);ConsumoAcumuladoCPU(Wh);ConsumoAcumuladoGPU(Wh);ConsumoAcumuladoTotal(Wh);TempCPU(C);TempGPU(C);VoltajeCPU(V);VoltajeGPU(V);Grid(gCO2/kWh);EmisionesPeriodoCPU(gCO2);EmisionesPeriodoGPU(gCO2);EmisionesPeriodoTotal(gCO2);EmisionesAcumuladasCPU(gCO2);EmisionesAcumuladasGPU(gCO2);EmisionesAcumuladasTotal(gCO2)
1;2026-05-28;16:13:37;7,87;8,80;16,68;0,010932;0,012228;0,023160;0,010932;0,012228;0,023160;50,0;45,0;0,74;0,71;85,0;0,000929;0,001039;0,001969;0,000929;0,001039;0,001969
2;2026-05-28;16:13:42;8,54;8,36;16,89;0,011856;0,011608;0,023465;0,022789;0,023836;0,046625;47,0;45,0;0,65;0,71;85,0;0,001008;0,000987;0,001995;0,001937;0,002026;0,003963
3;2026-05-28;16:13:48;6,43;6,50;12,93;0,008934;0,009031;0,017964;0,031722;0,032867;0,064589;46,0;45,0;0,65;0,62;85,0;0,000759;0,000768;0,001527;0,002696;0,002794;0,005490
4;2026-05-28;16:13:53;5,62;2,67;8,29;0,007803;0,003707;0,011510;0,039526;0,036574;0,076099;45,0;44,0;0,65;0,62;85,0;0,000663;0,000315;0,000978;0,003360;0,003109;0,006468
5;2026-05-28;16:13:58;5,59;2,68;8,27;0,007760;0,003729;0,011489;0,047285;0,040303;0,087588;46,0;44,0;0,65;0,62;85,0;0,000660;0,000317;0,000977;0,004019;0,003426;0,007445
6;2026-05-28;16:14:03;5,50;2,64;8,14;0,007639;0,003672;0,011311;0,054924;0,043975;0,098899;46,0;44,0;0,65;0,62;85,0;0,000649;0,000312;0,000961;0,004669;0,003738;0,008406
7;2026-05-28;16:14:08;5,46;2,63;8,09;0,007585;0,003653;0,011237;0,062509;0,047628;0,110136;45,0;44,0;0,65;0,62;85,0;0,000645;0,000310;0,000955;0,005313;0,004048;0,009362
8;2026-05-28;16:14:14;5,80;3,62;9,42;0,008056;0,005028;0,013083;0,070564;0,052656;0,123220;46,0;44,0;0,65;0,62;85,0;0,000685;0,000427;0,001112;0,005998;0,004476;0,010474
9;2026-05-28;16:14:19;5,64;3,65;9,29;0,007835;0,005065;0,012900;0,078399;0,057721;0,136120;46,0;44,0;0,65;0,62;85,0;0,000666;0,000431;0,001097;0,006664;0,004906;0,011570
10;2026-05-28;16:14:24;5,71;3,49;9,20;0,007928;0,004853;0,012781;0,086327;0,062574;0,148901;45,0;43,0;0,65;0,62;85,0;0,000674;0,000412;0,001086;0,007338;0,005319;0,012657
11;2026-05-28;16:14:29;5,57;3,62;9,19;0,007742;0,005026;0,012768;0,094069;0,067600;0,161669;44,0;43,0;0,77;0,62;85,0;0,000658;0,000427;0,001085;0,007996;0,005746;0,013742
12;2026-05-28;16:14:34;5,52;3,61;9,13;0,007666;0,005011;0,012677;0,101735;0,072611;0,174346;46,0;43,0;0,65;0,62;85,0;0,000652;0,000426;0,001078;0,008647;0,006172;0,014819
13;2026-05-28;16:14:40;5,61;3,57;9,18;0,007794;0,004953;0,012746;0,109528;0,077564;0,187092;45,0;43,0;0,76;0,62;85,0;0,000662;0,000421;0,001083;0,009310;0,006593;0,015903
14;2026-05-28;16:14:45;5,53;3,60;9,13;0,007684;0,004996;0,012680;0,117212;0,082560;0,199772;45,0;43,0;0,65;0,62;85,0;0,000653;0,000425;0,001078;0,009963;0,007018;0,016981
15;2026-05-28;16:14:50;6,35;3,55;9,91;0,008826;0,004932;0,013758;0,126038;0,087492;0,213529;45,0;43,0;0,75;0,62;85,0;0,000750;0,000419;0,001169;0,010713;0,007437;0,018150
16;2026-05-28;16:14:55;6,41;3,53;9,94;0,008909;0,004899;0,013807;0,134947;0,092390;0,227337;45,0;43,0;0,65;0,62;85,0;0,000757;0,000416;0,001174;0,011470;0,007853;0,019324
17;2026-05-28;16:15:00;5,59;3,61;9,20;0,007758;0,005015;0,012774;0,142705;0,097406;0,240111;46,0;43,0;0,65;0,62;85,0;0,000659;0,000426;0,001086;0,012130;0,008279;0,020409
18;2026-05-28;16:15:06;5,42;3,58;9,00;0,007533;0,004968;0,012501;0,150238;0,102374;0,252612;45,0;43,0;0,65;0,62;85,0;0,000640;0,000422;0,001063;0,012770;0,008702;0,021472
19;2026-05-28;16:15:11;5,46;3,58;9,05;0,007589;0,004974;0,012563;0,157828;0,107347;0,265175;46,0;43,0;0,65;0,62;85,0;0,000645;0,000423;0,001068;0,013415;0,009125;0,022540
20;2026-05-28;16:15:16;5,92;3,50;9,42;0,008216;0,004867;0,013083;0,166044;0,112214;0,278257;45,0;43,0;0,65;0,62;85,0;0,000698;0,000414;0,001112;0,014114;0,009538;0,023652
21;2026-05-28;16:15:21;5,74;3,59;9,33;0,007966;0,004989;0,012955;0,174009;0,117203;0,291212;45,0;43,0;0,65;0,62;85,0;0,000677;0,000424;0,001101;0,014791;0,009962;0,024753
22;2026-05-28;16:15:26;5,46;3,60;9,06;0,007579;0,005004;0,012583;0,181588;0,122207;0,303795;45,0;43,0;0,65;0,62;85,0;0,000644;0,000425;0,001070;0,015435;0,010388;0,025823
23;2026-05-28;16:15:31;5,35;3,61;8,96;0,007436;0,005010;0,012446;0,189024;0,127217;0,316241;45,0;43,0;0,65;0,62;85,0;0,000632;0,000426;0,001058;0,016067;0,010813;0,026880
24;2026-05-28;16:15:37;5,45;3,63;9,08;0,007574;0,005039;0,012613;0,196598;0,132256;0,328854;44,0;43,0;0,65;0,62;85,0;0,000644;0,000428;0,001072;0,016711;0,011242;0,027953
25;2026-05-28;16:15:42;6,06;3,54;9,60;0,008412;0,004922;0,013334;0,205010;0,137178;0,342188;44,0;43,0;0,78;0,62;85,0;0,000715;0,000418;0,001133;0,017426;0,011660;0,029086
26;2026-05-28;16:15:47;6,24;3,60;9,84;0,008663;0,004997;0,013660;0,213673;0,142175;0,355848;45,0;43,0;0,70;0,62;85,0;0,000736;0,000425;0,001161;0,018162;0,012085;0,030247
27;2026-05-28;16:15:52;7,00;3,61;10,60;0,009718;0,005008;0,014726;0,223391;0,147183;0,370574;46,0;43,0;0,65;0,62;85,0;0,000826;0,000426;0,001252;0,018988;0,012511;0,031499
28;2026-05-28;16:15:57;5,52;3,58;9,10;0,007666;0,004976;0,012643;0,231057;0,152160;0,383217;44,0;43,0;0,65;0,62;85,0;0,000652;0,000423;0,001075;0,019640;0,012934;0,032573
29;2026-05-28;16:16:03;5,43;3,53;8,96;0,007536;0,004903;0,012439;0,238593;0,157062;0,395656;44,0;43,0;0,65;0,62;85,0;0,000641;0,000417;0,001057;0,020280;0,013350;0,033631
