=== METADATOS DE LA SESION ===
Fecha de Inicio:;2026-05-28
Hora de Inicio:;17:36:33
Fecha de Fin:;2026-05-28
Hora de Fin:;17:57:23
Duracion Total:;00:15:40
Ubicacion Seleccionada:;Sistema (España)
Pico Máximo Potencia CPU (W):;31,13
Pico Máximo Potencia GPU (W):;10,78
Pico Máximo Temperatura CPU (ºC):;87,0
Pico Máximo Temperatura GPU (ºC):;70,0
Pico Máximo Potencia Sistema (W):;37,85
Potencia Media CPU (W):;28,25
Potencia Media GPU (W):;2,99
Potencia Media Sistema (W):;31,24
Voltaje Medio CPU (V):;0,77
Voltaje Medio GPU (V):;0,63
Temperatura Media CPU (ºC):;82,1
Temperatura Media GPU (ºC):;69,0
Intensidad Carbono Media Grid (gCO2/kWh):;87,0
Energia Total CPU (Wh):;7,415710
Energia Total GPU (Wh):;0,784019
Energia Total Sistema (Wh):;8,199730
Emisiones Totales CPU (gCO2):;0,645167
Emisiones Totales GPU (gCO2):;0,068210
Emisiones Totales Sistema (gCO2):;0,713376

=== EVOLUCION TEMPORAL DETALLADA ===
Periodo;Fecha;Hora;PotenciaCPU(W);PotenciaGPU(W);PotenciaTotal(W);ConsumoPeriodoCPU(Wh);ConsumoPeriodoGPU(Wh);ConsumoPeriodoTotal(Wh);ConsumoAcumuladoCPU(Wh);ConsumoAcumuladoGPU(Wh);ConsumoAcumuladoTotal(Wh);TempCPU(C);TempGPU(C);VoltajeCPU(V);VoltajeGPU(V);Grid(gCO2/kWh);EmisionesPeriodoCPU(gCO2);EmisionesPeriodoGPU(gCO2);EmisionesPeriodoTotal(gCO2);EmisionesAcumuladasCPU(gCO2);EmisionesAcumuladasGPU(gCO2);EmisionesAcumuladasTotal(gCO2)
1;2026-05-28;17:36:34;16,37;10,78;27,15;0,022736;0,014967;0,037703;0,022736;0,014967;0,037703;83,0;69,0;0,63;0,71;87,0;0,001978;0,001302;0,003280;0,001978;0,001302;0,003280
2;2026-05-28;17:36:39;15,92;10,69;26,61;0,022108;0,014851;0,036960;0,044844;0,029818;0,074662;76,0;69,0;1,12;0,71;87,0;0,001923;0,001292;0,003215;0,003901;0,002594;0,006496
3;2026-05-28;17:36:44;29,88;3,24;33,12;0,041501;0,004500;0,046001;0,086345;0,034318;0,120663;82,0;68,0;0,80;0,62;87,0;0,003611;0,000392;0,004002;0,007512;0,002986;0,010498
4;2026-05-28;17:36:50;29,57;3,05;32,61;0,041065;0,004233;0,045298;0,127410;0,038551;0,165961;82,0;68,0;0,76;0,62;87,0;0,003573;0,000368;0,003941;0,011085;0,003354;0,014439
5;2026-05-28;17:36:59;30,22;2,17;32,39;0,041970;0,003010;0,044980;0,169380;0,041561;0,210941;82,0;69,0;0,76;0,62;87,0;0,003651;0,000262;0,003913;0,014736;0,003616;0,018352
6;2026-05-28;17:37:05;30,87;3,09;33,96;0,042879;0,004292;0,047171;0,212259;0,045853;0,258112;82,0;69,0;0,76;0,62;87,0;0,003730;0,000373;0,004104;0,018467;0,003989;0,022456
7;2026-05-28;17:37:11;29,77;3,13;32,90;0,041342;0,004346;0,045688;0,253601;0,050199;0,303800;83,0;69,0;0,76;0,62;87,0;0,003597;0,000378;0,003975;0,022063;0,004367;0,026431
8;2026-05-28;17:37:20;29,82;1,95;31,77;0,041413;0,002711;0,044124;0,295014;0,052910;0,347924;83,0;69,0;0,75;0,62;87,0;0,003603;0,000236;0,003839;0,025666;0,004603;0,030269
9;2026-05-28;17:37:26;29,89;3,09;32,98;0,041514;0,004297;0,045811;0,336528;0,057207;0,393735;83,0;69,0;0,75;0,62;87,0;0,003612;0,000374;0,003986;0,029278;0,004977;0,034255
10;2026-05-28;17:37:32;30,34;3,19;33,52;0,042134;0,004428;0,046562;0,378662;0,061635;0,440297;82,0;69,0;0,76;0,62;87,0;0,003666;0,000385;0,004051;0,032944;0,005362;0,038306
11;2026-05-28;17:37:39;29,80;3,16;32,96;0,041390;0,004393;0,045783;0,420052;0,066028;0,486080;83,0;69,0;0,75;0,62;87,0;0,003601;0,000382;0,003983;0,036545;0,005744;0,042289
12;2026-05-28;17:37:47;30,16;3,11;33,27;0,041887;0,004315;0,046202;0,461939;0,070343;0,532282;83,0;69,0;0,75;0,62;87,0;0,003644;0,000375;0,004020;0,040189;0,006120;0,046309
13;2026-05-28;17:37:53;31,13;3,09;34,22;0,043229;0,004297;0,047527;0,505168;0,074640;0,579808;83,0;70,0;0,75;0,62;87,0;0,003761;0,000374;0,004135;0,043950;0,006494;0,050443
14;2026-05-28;17:38:00;29,65;8,20;37,85;0,041186;0,011390;0,052576;0,546354;0,086031;0,632385;83,0;70,0;0,74;0,62;87,0;0,003583;0,000991;0,004574;0,047533;0,007485;0,055017
15;2026-05-28;17:38:07;30,43;3,19;33,62;0,042270;0,004431;0,046701;0,588624;0,090461;0,679086;83,0;70,0;0,76;0,62;87,0;0,003678;0,000385;0,004063;0,051210;0,007870;0,059080
16;2026-05-28;17:38:14;30,40;2,07;32,48;0,042227;0,002881;0,045108;0,630852;0,093342;0,724193;83,0;70,0;0,76;0,62;87,0;0,003674;0,000251;0,003924;0,054884;0,008121;0,063005
17;2026-05-28;17:38:21;29,92;3,38;33,30;0,041554;0,004700;0,046254;0,672406;0,098042;0,770448;84,0;70,0;0,76;0,62;87,0;0,003615;0,000409;0,004024;0,058499;0,008530;0,067029
18;2026-05-28;17:38:28;30,08;2,12;32,21;0,041781;0,002951;0,044732;0,714187;0,100993;0,815180;83,0;70,0;0,75;0,62;87,0;0,003635;0,000257;0,003892;0,062134;0,008786;0,070921
19;2026-05-28;17:38:35;29,55;3,23;32,77;0,041036;0,004485;0,045521;0,755223;0,105478;0,860701;83,0;70,0;0,75;0,62;87,0;0,003570;0,000390;0,003960;0,065704;0,009177;0,074881
20;2026-05-28;17:38:43;30,24;3,17;33,41;0,042004;0,004400;0,046404;0,797227;0,109878;0,907105;83,0;70,0;0,75;0,62;87,0;0,003654;0,000383;0,004037;0,069359;0,009559;0,078918
21;2026-05-28;17:38:50;29,48;2,08;31,56;0,040946;0,002885;0,043830;0,838173;0,112763;0,950936;84,0;70,0;0,76;0,62;87,0;0,003562;0,000251;0,003813;0,072921;0,009810;0,082731
22;2026-05-28;17:38:57;29,93;2,09;32,02;0,041567;0,002903;0,044470;0,879740;0,115665;0,995405;83,0;70,0;0,75;0,62;87,0;0,003616;0,000253;0,003869;0,076537;0,010063;0,086600
23;2026-05-28;17:39:04;29,17;3,28;32,45;0,040511;0,004556;0,045067;0,920251;0,120221;1,040472;83,0;70,0;0,75;0,62;87,0;0,003524;0,000396;0,003921;0,080062;0,010459;0,090521
24;2026-05-28;17:39:11;29,84;3,22;33,06;0,041441;0,004478;0,045919;0,961692;0,124699;1,086391;83,0;70,0;0,76;0,62;87,0;0,003605;0,000390;0,003995;0,083667;0,010849;0,094516
25;2026-05-28;17:39:19;29,84;1,96;31,80;0,041450;0,002724;0,044173;1,003142;0,127422;1,130564;83,0;70,0;0,75;0,62;87,0;0,003606;0,000237;0,003843;0,087273;0,011086;0,098359
26;2026-05-28;17:39:25;30,61;2,06;32,66;0,042508;0,002858;0,045367;1,045650;0,130281;1,175931;83,0;70,0;0,75;0,62;87,0;0,003698;0,000249;0,003947;0,090972;0,011334;0,102306
27;2026-05-28;17:39:31;30,06;3,24;33,29;0,041746;0,004497;0,046243;1,087396;0,134778;1,222174;83,0;70,0;0,75;0,62;87,0;0,003632;0,000391;0,004023;0,094603;0,011726;0,106329
28;2026-05-28;17:39:37;30,20;3,16;33,36;0,041945;0,004385;0,046329;1,129341;0,139163;1,268503;84,0;70,0;0,76;0,62;87,0;0,003649;0,000381;0,004031;0,098253;0,012107;0,110360
29;2026-05-28;17:39:44;30,81;3,13;33,94;0,042791;0,004354;0,047145;1,172132;0,143517;1,315648;83,0;70,0;0,76;0,62;87,0;0,003723;0,000379;0,004102;0,101975;0,012486;0,114461
30;2026-05-28;17:39:52;30,04;3,17;33,21;0,041719;0,004400;0,046119;1,213850;0,147917;1,361767;83,0;70,0;0,76;0,62;87,0;0,003630;0,000383;0,004012;0,105605;0,012869;0,118474
31;2026-05-28;17:39:59;29,79;3,18;32,97;0,041380;0,004415;0,045795;1,255230;0,152332;1,407562;84,0;70,0;0,75;0,62;87,0;0,003600;0,000384;0,003984;0,109205;0,013253;0,122458
32;2026-05-28;17:40:05;30,17;3,14;33,31;0,041901;0,004361;0,046262;1,297131;0,156693;1,453824;83,0;70,0;0,75;0,62;87,0;0,003645;0,000379;0,004025;0,112850;0,013632;0,126483
33;2026-05-28;17:40:10;30,60;3,41;34,01;0,042500;0,004733;0,047234;1,339631;0,161426;1,501058;83,0;70,0;0,74;0,62;87,0;0,003698;0,000412;0,004109;0,116548;0,014044;0,130592
34;2026-05-28;17:40:16;29,40;3,24;32,64;0,040836;0,004501;0,045337;1,380467;0,165928;1,546395;83,0;70,0;0,75;0,62;87,0;0,003553;0,000392;0,003944;0,120101;0,014436;0,134536
35;2026-05-28;17:40:23;29,34;2,00;31,34;0,040748;0,002774;0,043521;1,421215;0,168701;1,589917;85,0;70,0;0,76;0,62;87,0;0,003545;0,000241;0,003786;0,123646;0,014677;0,138323
36;2026-05-28;17:40:30;30,06;3,12;33,18;0,041751;0,004333;0,046084;1,462966;0,173035;1,636001;85,0;70,0;0,76;0,62;87,0;0,003632;0,000377;0,004009;0,127278;0,015054;0,142332
37;2026-05-28;17:40:36;30,30;3,22;33,52;0,042088;0,004474;0,046561;1,505054;0,177508;1,682562;83,0;70,0;0,76;0,62;87,0;0,003662;0,000389;0,004051;0,130940;0,015443;0,146383
