=== METADATOS DE LA SESION ===
Fecha de Inicio:;2026-06-01
Hora de Inicio:;17:10:08
Fecha de Fin:;2026-06-01
Hora de Fin:;17:25:49
Duracion Total:;00:15:18
Ubicacion Seleccionada:;Sistema (España)
Pico Máximo Potencia CPU (W):;39,37
Pico Máximo Potencia GPU (W):;41,94
Pico Máximo Temperatura CPU (ºC):;69,0
Pico Máximo Temperatura GPU (ºC):;37,0
Pico Máximo Potencia Sistema (W):;81,30
Potencia Media CPU (W):;11,90
Potencia Media GPU (W):;15,02
Potencia Media Sistema (W):;26,92
Voltaje Medio CPU (V):;1,23
Voltaje Medio GPU (V):;0,65
Temperatura Media CPU (ºC):;41,4
Temperatura Media GPU (ºC):;33,4
Intensidad Carbono Media Grid (gCO2/kWh):;82,0
Energia Total CPU (Wh):;3,041142
Energia Total GPU (Wh):;3,838881
Energia Total Sistema (Wh):;6,880022
Emisiones Totales CPU (gCO2):;0,249374
Emisiones Totales GPU (gCO2):;0,314788
Emisiones Totales Sistema (gCO2):;0,564162

=== EVOLUCION TEMPORAL DETALLADA ===
Periodo;Fecha;Hora;PotenciaCPU(W);PotenciaGPU(W);PotenciaTotal(W);ConsumoPeriodoCPU(Wh);ConsumoPeriodoGPU(Wh);ConsumoPeriodoTotal(Wh);ConsumoAcumuladoCPU(Wh);ConsumoAcumuladoGPU(Wh);ConsumoAcumuladoTotal(Wh);TempCPU(C);TempGPU(C);VoltajeCPU(V);VoltajeGPU(V);Grid(gCO2/kWh);EmisionesPeriodoCPU(gCO2);EmisionesPeriodoGPU(gCO2);EmisionesPeriodoTotal(gCO2);EmisionesAcumuladasCPU(gCO2);EmisionesAcumuladasGPU(gCO2);EmisionesAcumuladasTotal(gCO2)
1;2026-06-01;17:10:11;39,37;41,94;81,30;0,054676;0,058247;0,112923;0,054676;0,058247;0,112923;65,0;37,0;1,33;0,78;82,0;0,004483;0,004776;0,009260;0,004483;0,004776;0,009260
2;2026-06-01;17:10:16;30,84;15,77;46,61;0,042829;0,021903;0,064731;0,097505;0,080150;0,177655;49,0;35,0;1,19;0,65;82,0;0,003512;0,001796;0,005308;0,007995;0,006572;0,014568
3;2026-06-01;17:10:21;15,67;14,81;30,48;0,021763;0,020564;0,042327;0,119267;0,100714;0,219981;47,0;35,0;1,39;0,65;82,0;0,001785;0,001686;0,003471;0,009780;0,008259;0,018038
4;2026-06-01;17:10:26;10,87;14,00;24,87;0,015092;0,019444;0,034536;0,134359;0,120158;0,254518;43,0;35,0;1,20;0,65;82,0;0,001238;0,001594;0,002832;0,011017;0,009853;0,020870
5;2026-06-01;17:10:31;10,60;14,44;25,03;0,014717;0,020051;0,034769;0,149076;0,140210;0,289286;43,0;35,0;1,21;0,65;82,0;0,001207;0,001644;0,002851;0,012224;0,011497;0,023721
6;2026-06-01;17:10:36;10,80;14,27;25,07;0,015005;0,019818;0,034823;0,164081;0,160028;0,324109;44,0;35,0;1,21;0,65;82,0;0,001230;0,001625;0,002855;0,013455;0,013122;0,026577
7;2026-06-01;17:10:41;16,63;13,81;30,44;0,023096;0,019178;0,042274;0,187177;0,179206;0,366383;49,0;35,0;1,19;0,65;82,0;0,001894;0,001573;0,003466;0,015349;0,014695;0,030043
8;2026-06-01;17:10:46;26,11;13,79;39,91;0,036267;0,019157;0,055424;0,223444;0,198363;0,421807;46,0;35,0;1,22;0,65;82,0;0,002974;0,001571;0,004545;0,018322;0,016266;0,034588
9;2026-06-01;17:10:51;12,73;13,72;26,45;0,017684;0,019054;0,036738;0,241128;0,217417;0,458545;44,0;35,0;1,20;0,65;82,0;0,001450;0,001562;0,003013;0,019773;0,017828;0,037601
10;2026-06-01;17:10:56;10,21;13,28;23,50;0,014181;0,018451;0,032632;0,255309;0,235868;0,491177;43,0;35,0;1,22;0,65;82,0;0,001163;0,001513;0,002676;0,020935;0,019341;0,040277
11;2026-06-01;17:11:02;9,98;14,31;24,28;0,013856;0,019869;0,033726;0,269165;0,255737;0,524903;42,0;35,0;1,23;0,65;82,0;0,001136;0,001629;0,002766;0,022072;0,020970;0,043042
12;2026-06-01;17:11:07;11,16;13,35;24,51;0,015498;0,018544;0,034042;0,284663;0,274282;0,558945;42,0;35,0;1,22;0,65;82,0;0,001271;0,001521;0,002791;0,023342;0,022491;0,045834
13;2026-06-01;17:11:12;10,84;14,61;25,45;0,015054;0,020292;0,035345;0,299717;0,294574;0,594291;43,0;34,0;1,25;0,65;82,0;0,001234;0,001664;0,002898;0,024577;0,024155;0,048732
14;2026-06-01;17:11:17;10,56;14,27;24,82;0,014662;0,019817;0,034479;0,314379;0,314390;0,628770;42,0;34,0;1,21;0,65;82,0;0,001202;0,001625;0,002827;0,025779;0,025780;0,051559
15;2026-06-01;17:11:22;10,56;13,89;24,45;0,014670;0,019290;0,033960;0,329049;0,333681;0,662730;42,0;34,0;1,22;0,65;82,0;0,001203;0,001582;0,002785;0,026982;0,027362;0,054344
16;2026-06-01;17:11:27;10,18;14,07;24,25;0,014143;0,019539;0,033681;0,343192;0,353219;0,696411;42,0;34,0;1,21;0,65;82,0;0,001160;0,001602;0,002762;0,028142;0,028964;0,057106
17;2026-06-01;17:11:32;12,04;14,04;26,08;0,016726;0,019494;0,036221;0,359918;0,372714;0,732632;43,0;34,0;1,21;0,65;82,0;0,001372;0,001599;0,002970;0,029513;0,030563;0,060076
18;2026-06-01;17:11:37;9,83;13,97;23,80;0,013654;0,019403;0,033057;0,373572;0,392117;0,765689;42,0;34,0;1,21;0,65;82,0;0,001120;0,001591;0,002711;0,030633;0,032154;0,062786
19;2026-06-01;17:11:42;9,92;13,67;23,59;0,013774;0,018992;0,032765;0,387346;0,411108;0,798454;42,0;34,0;1,17;0,65;82,0;0,001129;0,001557;0,002687;0,031762;0,033711;0,065473
20;2026-06-01;17:11:47;12,30;14,42;26,72;0,017081;0,020029;0,037110;0,404426;0,431137;0,835564;42,0;34,0;1,28;0,65;82,0;0,001401;0,001642;0,003043;0,033163;0,035353;0,068516
21;2026-06-01;17:11:53;10,94;13,86;24,80;0,015190;0,019257;0,034447;0,419616;0,450394;0,870011;42,0;34,0;1,25;0,65;82,0;0,001246;0,001579;0,002825;0,034409;0,036932;0,071341
